Id,Id2,Geography,Total,Occupied,Vacant
1000000US210670030001001,210670030001001,"Block 1001, Block Group 1, Census Tract 30, Fayette County, Kentucky",86,83,3
1000000US210670030001002,210670030001002,"Block 1002, Block Group 1, Census Tract 30, Fayette County, Kentucky",21,19,2
1000000US210670030001003,210670030001003,"Block 1003, Block Group 1, Census Tract 30, Fayette County, Kentucky",32,31,1
1000000US210670030001004,210670030001004,"Block 1004, Block Group 1, Census Tract 30, Fayette County, Kentucky",34,30,4
1000000US210670030001005,210670030001005,"Block 1005, Block Group 1, Census Tract 30, Fayette County, Kentucky",48,47,1
1000000US210670030001006,210670030001006,"Block 1006, Block Group 1, Census Tract 30, Fayette County, Kentucky",37,36,1
1000000US210670030001007,210670030001007,"Block 1007, Block Group 1, Census Tract 30, Fayette County, Kentucky",45,44,1
1000000US210670030001008,210670030001008,"Block 1008, Block Group 1, Census Tract 30, Fayette County, Kentucky",48,48,0
1000000US210670030002000,210670030002000,"Block 2000, Block Group 2, Census Tract 30, Fayette County, Kentucky",39,39,0
1000000US210670030002001,210670030002001,"Block 2001, Block Group 2, Census Tract 30, Fayette County, Kentucky",36,35,1
1000000US210670030002002,210670030002002,"Block 2002, Block Group 2, Census Tract 30, Fayette County, Kentucky",113,107,6
1000000US210670030002003,210670030002003,"Block 2003, Block Group 2, Census Tract 30, Fayette County, Kentucky",21,21,0
1000000US210670030002004,210670030002004,"Block 2004, Block Group 2, Census Tract 30, Fayette County, Kentucky",23,23,0
1000000US210670030002005,210670030002005,"Block 2005, Block Group 2, Census Tract 30, Fayette County, Kentucky",24,24,0
1000000US210670030002006,210670030002006,"Block 2006, Block Group 2, Census Tract 30, Fayette County, Kentucky",22,22,0
1000000US210670030002007,210670030002007,"Block 2007, Block Group 2, Census Tract 30, Fayette County, Kentucky",32,31,1
1000000US210670030002008,210670030002008,"Block 2008, Block Group 2, Census Tract 30, Fayette County, Kentucky",231,221,10
1000000US210670030002009,210670030002009,"Block 2009, Block Group 2, Census Tract 30, Fayette County, Kentucky",56,55,1
1000000US210670030002010,210670030002010,"Block 2010, Block Group 2, Census Tract 30, Fayette County, Kentucky",74,72,2
1000000US210670030002011,210670030002011,"Block 2011, Block Group 2, Census Tract 30, Fayette County, Kentucky",0,0,0
1000000US210670030003000,210670030003000,"Block 3000, Block Group 3, Census Tract 30, Fayette County, Kentucky",51,49,2
1000000US210670030003001,210670030003001,"Block 3001, Block Group 3, Census Tract 30, Fayette County, Kentucky",14,13,1
1000000US210670030003002,210670030003002,"Block 3002, Block Group 3, Census Tract 30, Fayette County, Kentucky",16,15,1
1000000US210670030003003,210670030003003,"Block 3003, Block Group 3, Census Tract 30, Fayette County, Kentucky",29,28,1
1000000US210670030003004,210670030003004,"Block 3004, Block Group 3, Census Tract 30, Fayette County, Kentucky",84,83,1
1000000US210670030003005,210670030003005,"Block 3005, Block Group 3, Census Tract 30, Fayette County, Kentucky",234,219,15
1000000US210670030003006,210670030003006,"Block 3006, Block Group 3, Census Tract 30, Fayette County, Kentucky",59,56,3
1000000US210670030003007,210670030003007,"Block 3007, Block Group 3, Census Tract 30, Fayette County, Kentucky",35,35,0
1000000US210670030003008,210670030003008,"Block 3008, Block Group 3, Census Tract 30, Fayette County, Kentucky",47,44,3
1000000US210670030004000,210670030004000,"Block 4000, Block Group 4, Census Tract 30, Fayette County, Kentucky",0,0,0
1000000US210670030004001,210670030004001,"Block 4001, Block Group 4, Census Tract 30, Fayette County, Kentucky",10,10,0
1000000US210670030004002,210670030004002,"Block 4002, Block Group 4, Census Tract 30, Fayette County, Kentucky",17,17,0
1000000US210670030004003,210670030004003,"Block 4003, Block Group 4, Census Tract 30, Fayette County, Kentucky",6,6,0
1000000US210670030004004,210670030004004,"Block 4004, Block Group 4, Census Tract 30, Fayette County, Kentucky",14,13,1
1000000US210670030004005,210670030004005,"Block 4005, Block Group 4, Census Tract 30, Fayette County, Kentucky",14,14,0
1000000US210670030004006,210670030004006,"Block 4006, Block Group 4, Census Tract 30, Fayette County, Kentucky",40,38,2
1000000US210670030004007,210670030004007,"Block 4007, Block Group 4, Census Tract 30, Fayette County, Kentucky",48,47,1
1000000US210670030004008,210670030004008,"Block 4008, Block Group 4, Census Tract 30, Fayette County, Kentucky",27,26,1
1000000US210670030004009,210670030004009,"Block 4009, Block Group 4, Census Tract 30, Fayette County, Kentucky",29,28,1
1000000US210670030004010,210670030004010,"Block 4010, Block Group 4, Census Tract 30, Fayette County, Kentucky",54,53,1
1000000US210670030004011,210670030004011,"Block 4011, Block Group 4, Census Tract 30, Fayette County, Kentucky",0,0,0
1000000US210670030004012,210670030004012,"Block 4012, Block Group 4, Census Tract 30, Fayette County, Kentucky",0,0,0
1000000US210670030004013,210670030004013,"Block 4013, Block Group 4, Census Tract 30, Fayette County, Kentucky",11,10,1
1000000US210670030004014,210670030004014,"Block 4014, Block Group 4, Census Tract 30, Fayette County, Kentucky",42,41,1
1000000US210670030004015,210670030004015,"Block 4015, Block Group 4, Census Tract 30, Fayette County, Kentucky",0,0,0
1000000US210670030004016,210670030004016,"Block 4016, Block Group 4, Census Tract 30, Fayette County, Kentucky",6,6,0
1000000US210670030005000,210670030005000,"Block 5000, Block Group 5, Census Tract 30, Fayette County, Kentucky",199,186,13
1000000US210670030005001,210670030005001,"Block 5001, Block Group 5, Census Tract 30, Fayette County, Kentucky",6,6,0
1000000US210670030005002,210670030005002,"Block 5002, Block Group 5, Census Tract 30, Fayette County, Kentucky",79,73,6
1000000US210670030005003,210670030005003,"Block 5003, Block Group 5, Census Tract 30, Fayette County, Kentucky",2,1,1
1000000US210670030005004,210670030005004,"Block 5004, Block Group 5, Census Tract 30, Fayette County, Kentucky",13,12,1
1000000US210670030005005,210670030005005,"Block 5005, Block Group 5, Census Tract 30, Fayette County, Kentucky",16,14,2
1000000US210670030005006,210670030005006,"Block 5006, Block Group 5, Census Tract 30, Fayette County, Kentucky",44,44,0
1000000US210670030005007,210670030005007,"Block 5007, Block Group 5, Census Tract 30, Fayette County, Kentucky",67,65,2
1000000US210670030005008,210670030005008,"Block 5008, Block Group 5, Census Tract 30, Fayette County, Kentucky",28,27,1
1000000US210670030005009,210670030005009,"Block 5009, Block Group 5, Census Tract 30, Fayette County, Kentucky",0,0,0
1000000US210670030005010,210670030005010,"Block 5010, Block Group 5, Census Tract 30, Fayette County, Kentucky",15,15,0
1000000US210670030005011,210670030005011,"Block 5011, Block Group 5, Census Tract 30, Fayette County, Kentucky",12,11,1
1000000US210670030005012,210670030005012,"Block 5012, Block Group 5, Census Tract 30, Fayette County, Kentucky",33,33,0
1000000US210670030005013,210670030005013,"Block 5013, Block Group 5, Census Tract 30, Fayette County, Kentucky",34,34,0
1000000US210670030005014,210670030005014,"Block 5014, Block Group 5, Census Tract 30, Fayette County, Kentucky",3,1,2
1000000US210670031011000,210670031011000,"Block 1000, Block Group 1, Census Tract 31.01, Fayette County, Kentucky",111,108,3
1000000US210670031011001,210670031011001,"Block 1001, Block Group 1, Census Tract 31.01, Fayette County, Kentucky",44,44,0
1000000US210670031011002,210670031011002,"Block 1002, Block Group 1, Census Tract 31.01, Fayette County, Kentucky",34,34,0
1000000US210670031011003,210670031011003,"Block 1003, Block Group 1, Census Tract 31.01, Fayette County, Kentucky",166,158,8
1000000US210670031011004,210670031011004,"Block 1004, Block Group 1, Census Tract 31.01, Fayette County, Kentucky",31,31,0
1000000US210670031011005,210670031011005,"Block 1005, Block Group 1, Census Tract 31.01, Fayette County, Kentucky",31,31,0
1000000US210670031011006,210670031011006,"Block 1006, Block Group 1, Census Tract 31.01, Fayette County, Kentucky",25,25,0
1000000US210670031011007,210670031011007,"Block 1007, Block Group 1, Census Tract 31.01, Fayette County, Kentucky",73,72,1
1000000US210670031011008,210670031011008,"Block 1008, Block Group 1, Census Tract 31.01, Fayette County, Kentucky",35,35,0
1000000US210670031011009,210670031011009,"Block 1009, Block Group 1, Census Tract 31.01, Fayette County, Kentucky",28,28,0
1000000US210670031011010,210670031011010,"Block 1010, Block Group 1, Census Tract 31.01, Fayette County, Kentucky",10,9,1
1000000US210670031012000,210670031012000,"Block 2000, Block Group 2, Census Tract 31.01, Fayette County, Kentucky",38,38,0
1000000US210670031012001,210670031012001,"Block 2001, Block Group 2, Census Tract 31.01, Fayette County, Kentucky",191,190,1
1000000US210670031012002,210670031012002,"Block 2002, Block Group 2, Census Tract 31.01, Fayette County, Kentucky",46,45,1
1000000US210670031012003,210670031012003,"Block 2003, Block Group 2, Census Tract 31.01, Fayette County, Kentucky",134,132,2
1000000US210670031012004,210670031012004,"Block 2004, Block Group 2, Census Tract 31.01, Fayette County, Kentucky",17,17,0
1000000US210670031012005,210670031012005,"Block 2005, Block Group 2, Census Tract 31.01, Fayette County, Kentucky",42,41,1
1000000US210670031012006,210670031012006,"Block 2006, Block Group 2, Census Tract 31.01, Fayette County, Kentucky",26,26,0
1000000US210670031012007,210670031012007,"Block 2007, Block Group 2, Census Tract 31.01, Fayette County, Kentucky",17,17,0
1000000US210670031012008,210670031012008,"Block 2008, Block Group 2, Census Tract 31.01, Fayette County, Kentucky",34,32,2
1000000US210670031012009,210670031012009,"Block 2009, Block Group 2, Census Tract 31.01, Fayette County, Kentucky",50,48,2
1000000US210670031012010,210670031012010,"Block 2010, Block Group 2, Census Tract 31.01, Fayette County, Kentucky",30,27,3
1000000US210670031012011,210670031012011,"Block 2011, Block Group 2, Census Tract 31.01, Fayette County, Kentucky",23,23,0
1000000US210670031012012,210670031012012,"Block 2012, Block Group 2, Census Tract 31.01, Fayette County, Kentucky",18,18,0
1000000US210670031012013,210670031012013,"Block 2013, Block Group 2, Census Tract 31.01, Fayette County, Kentucky",13,13,0
1000000US210670031012014,210670031012014,"Block 2014, Block Group 2, Census Tract 31.01, Fayette County, Kentucky",0,0,0
1000000US210670031021000,210670031021000,"Block 1000, Block Group 1, Census Tract 31.02, Fayette County, Kentucky",11,11,0
1000000US210670031021001,210670031021001,"Block 1001, Block Group 1, Census Tract 31.02, Fayette County, Kentucky",18,18,0
1000000US210670031021002,210670031021002,"Block 1002, Block Group 1, Census Tract 31.02, Fayette County, Kentucky",11,11,0
1000000US210670031021003,210670031021003,"Block 1003, Block Group 1, Census Tract 31.02, Fayette County, Kentucky",88,87,1
1000000US210670031021004,210670031021004,"Block 1004, Block Group 1, Census Tract 31.02, Fayette County, Kentucky",36,36,0
1000000US210670031021005,210670031021005,"Block 1005, Block Group 1, Census Tract 31.02, Fayette County, Kentucky",36,34,2
1000000US210670031021006,210670031021006,"Block 1006, Block Group 1, Census Tract 31.02, Fayette County, Kentucky",28,27,1
1000000US210670031021007,210670031021007,"Block 1007, Block Group 1, Census Tract 31.02, Fayette County, Kentucky",103,98,5
1000000US210670031021008,210670031021008,"Block 1008, Block Group 1, Census Tract 31.02, Fayette County, Kentucky",79,77,2
1000000US210670031021009,210670031021009,"Block 1009, Block Group 1, Census Tract 31.02, Fayette County, Kentucky",0,0,0
1000000US210670031021010,210670031021010,"Block 1010, Block Group 1, Census Tract 31.02, Fayette County, Kentucky",22,19,3
1000000US210670031021011,210670031021011,"Block 1011, Block Group 1, Census Tract 31.02, Fayette County, Kentucky",25,25,0
1000000US210670031021012,210670031021012,"Block 1012, Block Group 1, Census Tract 31.02, Fayette County, Kentucky",69,69,0
1000000US210670031021013,210670031021013,"Block 1013, Block Group 1, Census Tract 31.02, Fayette County, Kentucky",31,30,1
1000000US210670031021014,210670031021014,"Block 1014, Block Group 1, Census Tract 31.02, Fayette County, Kentucky",40,39,1
1000000US210670031021015,210670031021015,"Block 1015, Block Group 1, Census Tract 31.02, Fayette County, Kentucky",54,53,1
1000000US210670031021016,210670031021016,"Block 1016, Block Group 1, Census Tract 31.02, Fayette County, Kentucky",27,27,0
1000000US210670031021017,210670031021017,"Block 1017, Block Group 1, Census Tract 31.02, Fayette County, Kentucky",35,35,0
1000000US210670031022000,210670031022000,"Block 2000, Block Group 2, Census Tract 31.02, Fayette County, Kentucky",0,0,0
1000000US210670031022001,210670031022001,"Block 2001, Block Group 2, Census Tract 31.02, Fayette County, Kentucky",0,0,0
1000000US210670031022002,210670031022002,"Block 2002, Block Group 2, Census Tract 31.02, Fayette County, Kentucky",0,0,0
1000000US210670031022003,210670031022003,"Block 2003, Block Group 2, Census Tract 31.02, Fayette County, Kentucky",0,0,0
1000000US210670031022004,210670031022004,"Block 2004, Block Group 2, Census Tract 31.02, Fayette County, Kentucky",24,24,0
1000000US210670031022005,210670031022005,"Block 2005, Block Group 2, Census Tract 31.02, Fayette County, Kentucky",18,18,0
1000000US210670031022006,210670031022006,"Block 2006, Block Group 2, Census Tract 31.02, Fayette County, Kentucky",32,31,1
1000000US210670031022007,210670031022007,"Block 2007, Block Group 2, Census Tract 31.02, Fayette County, Kentucky",27,27,0
1000000US210670031022008,210670031022008,"Block 2008, Block Group 2, Census Tract 31.02, Fayette County, Kentucky",61,60,1
1000000US210670031022009,210670031022009,"Block 2009, Block Group 2, Census Tract 31.02, Fayette County, Kentucky",2,2,0
1000000US210670031022010,210670031022010,"Block 2010, Block Group 2, Census Tract 31.02, Fayette County, Kentucky",43,41,2
1000000US210670031022011,210670031022011,"Block 2011, Block Group 2, Census Tract 31.02, Fayette County, Kentucky",0,0,0
1000000US210670031022012,210670031022012,"Block 2012, Block Group 2, Census Tract 31.02, Fayette County, Kentucky",24,23,1
1000000US210670031022013,210670031022013,"Block 2013, Block Group 2, Census Tract 31.02, Fayette County, Kentucky",11,11,0
1000000US210670031022014,210670031022014,"Block 2014, Block Group 2, Census Tract 31.02, Fayette County, Kentucky",23,23,0
1000000US210670031022015,210670031022015,"Block 2015, Block Group 2, Census Tract 31.02, Fayette County, Kentucky",18,17,1
1000000US210670031022016,210670031022016,"Block 2016, Block Group 2, Census Tract 31.02, Fayette County, Kentucky",20,19,1
1000000US210670031022017,210670031022017,"Block 2017, Block Group 2, Census Tract 31.02, Fayette County, Kentucky",0,0,0
1000000US210670031022018,210670031022018,"Block 2018, Block Group 2, Census Tract 31.02, Fayette County, Kentucky",25,25,0
1000000US210670031022019,210670031022019,"Block 2019, Block Group 2, Census Tract 31.02, Fayette County, Kentucky",0,0,0
1000000US210670031022020,210670031022020,"Block 2020, Block Group 2, Census Tract 31.02, Fayette County, Kentucky",19,18,1
1000000US210670031022021,210670031022021,"Block 2021, Block Group 2, Census Tract 31.02, Fayette County, Kentucky",0,0,0
1000000US210670031022022,210670031022022,"Block 2022, Block Group 2, Census Tract 31.02, Fayette County, Kentucky",0,0,0
1000000US210670031022023,210670031022023,"Block 2023, Block Group 2, Census Tract 31.02, Fayette County, Kentucky",20,20,0
1000000US210670031022024,210670031022024,"Block 2024, Block Group 2, Census Tract 31.02, Fayette County, Kentucky",0,0,0
1000000US210670031022025,210670031022025,"Block 2025, Block Group 2, Census Tract 31.02, Fayette County, Kentucky",0,0,0
1000000US210670031022026,210670031022026,"Block 2026, Block Group 2, Census Tract 31.02, Fayette County, Kentucky",0,0,0
1000000US210670031022027,210670031022027,"Block 2027, Block Group 2, Census Tract 31.02, Fayette County, Kentucky",0,0,0
1000000US210670032001000,210670032001000,"Block 1000, Block Group 1, Census Tract 32, Fayette County, Kentucky",36,36,0
1000000US210670032001001,210670032001001,"Block 1001, Block Group 1, Census Tract 32, Fayette County, Kentucky",18,15,3
1000000US210670032001002,210670032001002,"Block 1002, Block Group 1, Census Tract 32, Fayette County, Kentucky",65,65,0
1000000US210670032001003,210670032001003,"Block 1003, Block Group 1, Census Tract 32, Fayette County, Kentucky",34,34,0
1000000US210670032001004,210670032001004,"Block 1004, Block Group 1, Census Tract 32, Fayette County, Kentucky",40,39,1
1000000US210670032001005,210670032001005,"Block 1005, Block Group 1, Census Tract 32, Fayette County, Kentucky",0,0,0
1000000US210670032001006,210670032001006,"Block 1006, Block Group 1, Census Tract 32, Fayette County, Kentucky",26,26,0
1000000US210670032001007,210670032001007,"Block 1007, Block Group 1, Census Tract 32, Fayette County, Kentucky",19,18,1
1000000US210670032001008,210670032001008,"Block 1008, Block Group 1, Census Tract 32, Fayette County, Kentucky",37,37,0
1000000US210670032001009,210670032001009,"Block 1009, Block Group 1, Census Tract 32, Fayette County, Kentucky",88,87,1
1000000US210670032001010,210670032001010,"Block 1010, Block Group 1, Census Tract 32, Fayette County, Kentucky",60,58,2
1000000US210670032001011,210670032001011,"Block 1011, Block Group 1, Census Tract 32, Fayette County, Kentucky",59,59,0
1000000US210670032001012,210670032001012,"Block 1012, Block Group 1, Census Tract 32, Fayette County, Kentucky",21,21,0
1000000US210670032001013,210670032001013,"Block 1013, Block Group 1, Census Tract 32, Fayette County, Kentucky",65,64,1
1000000US210670032001014,210670032001014,"Block 1014, Block Group 1, Census Tract 32, Fayette County, Kentucky",42,42,0
1000000US210670032001015,210670032001015,"Block 1015, Block Group 1, Census Tract 32, Fayette County, Kentucky",34,34,0
1000000US210670032001016,210670032001016,"Block 1016, Block Group 1, Census Tract 32, Fayette County, Kentucky",28,27,1
1000000US210670032001017,210670032001017,"Block 1017, Block Group 1, Census Tract 32, Fayette County, Kentucky",198,170,28
1000000US210670032001018,210670032001018,"Block 1018, Block Group 1, Census Tract 32, Fayette County, Kentucky",71,66,5
1000000US210670032001019,210670032001019,"Block 1019, Block Group 1, Census Tract 32, Fayette County, Kentucky",34,34,0
1000000US210670032001020,210670032001020,"Block 1020, Block Group 1, Census Tract 32, Fayette County, Kentucky",32,31,1
1000000US210670032001021,210670032001021,"Block 1021, Block Group 1, Census Tract 32, Fayette County, Kentucky",50,47,3
1000000US210670032001022,210670032001022,"Block 1022, Block Group 1, Census Tract 32, Fayette County, Kentucky",58,56,2
1000000US210670032001023,210670032001023,"Block 1023, Block Group 1, Census Tract 32, Fayette County, Kentucky",101,66,35
1000000US210670032001024,210670032001024,"Block 1024, Block Group 1, Census Tract 32, Fayette County, Kentucky",128,118,10
1000000US210670032002000,210670032002000,"Block 2000, Block Group 2, Census Tract 32, Fayette County, Kentucky",190,174,16
1000000US210670032002001,210670032002001,"Block 2001, Block Group 2, Census Tract 32, Fayette County, Kentucky",30,29,1
1000000US210670032002002,210670032002002,"Block 2002, Block Group 2, Census Tract 32, Fayette County, Kentucky",57,56,1
1000000US210670032002003,210670032002003,"Block 2003, Block Group 2, Census Tract 32, Fayette County, Kentucky",187,182,5
1000000US210670032002004,210670032002004,"Block 2004, Block Group 2, Census Tract 32, Fayette County, Kentucky",17,17,0
1000000US210670032002005,210670032002005,"Block 2005, Block Group 2, Census Tract 32, Fayette County, Kentucky",28,28,0
1000000US210670032002006,210670032002006,"Block 2006, Block Group 2, Census Tract 32, Fayette County, Kentucky",83,81,2
1000000US210670032002007,210670032002007,"Block 2007, Block Group 2, Census Tract 32, Fayette County, Kentucky",96,95,1
1000000US210670032002008,210670032002008,"Block 2008, Block Group 2, Census Tract 32, Fayette County, Kentucky",21,20,1
1000000US210670032002009,210670032002009,"Block 2009, Block Group 2, Census Tract 32, Fayette County, Kentucky",51,51,0
1000000US210670032002010,210670032002010,"Block 2010, Block Group 2, Census Tract 32, Fayette County, Kentucky",19,17,2
1000000US210670032002011,210670032002011,"Block 2011, Block Group 2, Census Tract 32, Fayette County, Kentucky",28,28,0
1000000US210670032002012,210670032002012,"Block 2012, Block Group 2, Census Tract 32, Fayette County, Kentucky",38,37,1
1000000US210670032002013,210670032002013,"Block 2013, Block Group 2, Census Tract 32, Fayette County, Kentucky",31,31,0
1000000US210670032002014,210670032002014,"Block 2014, Block Group 2, Census Tract 32, Fayette County, Kentucky",33,32,1
1000000US210670032002015,210670032002015,"Block 2015, Block Group 2, Census Tract 32, Fayette County, Kentucky",32,32,0
1000000US210670032002016,210670032002016,"Block 2016, Block Group 2, Census Tract 32, Fayette County, Kentucky",31,31,0
1000000US210670032002017,210670032002017,"Block 2017, Block Group 2, Census Tract 32, Fayette County, Kentucky",25,23,2
1000000US210670032002018,210670032002018,"Block 2018, Block Group 2, Census Tract 32, Fayette County, Kentucky",18,18,0
1000000US210670032002019,210670032002019,"Block 2019, Block Group 2, Census Tract 32, Fayette County, Kentucky",48,48,0
1000000US210670032002020,210670032002020,"Block 2020, Block Group 2, Census Tract 32, Fayette County, Kentucky",19,19,0
1000000US210670032002021,210670032002021,"Block 2021, Block Group 2, Census Tract 32, Fayette County, Kentucky",51,51,0
1000000US210670032002022,210670032002022,"Block 2022, Block Group 2, Census Tract 32, Fayette County, Kentucky",14,13,1
1000000US210670032002023,210670032002023,"Block 2023, Block Group 2, Census Tract 32, Fayette County, Kentucky",14,14,0
1000000US210670032002024,210670032002024,"Block 2024, Block Group 2, Census Tract 32, Fayette County, Kentucky",574,529,45
1000000US210670032002025,210670032002025,"Block 2025, Block Group 2, Census Tract 32, Fayette County, Kentucky",6,6,0
1000000US210670032003000,210670032003000,"Block 3000, Block Group 3, Census Tract 32, Fayette County, Kentucky",240,233,7
1000000US210670032003001,210670032003001,"Block 3001, Block Group 3, Census Tract 32, Fayette County, Kentucky",41,41,0
1000000US210670032003002,210670032003002,"Block 3002, Block Group 3, Census Tract 32, Fayette County, Kentucky",6,6,0
1000000US210670032003003,210670032003003,"Block 3003, Block Group 3, Census Tract 32, Fayette County, Kentucky",69,55,14
1000000US210670032003004,210670032003004,"Block 3004, Block Group 3, Census Tract 32, Fayette County, Kentucky",58,55,3
1000000US210670032003005,210670032003005,"Block 3005, Block Group 3, Census Tract 32, Fayette County, Kentucky",4,4,0
1000000US210670032003006,210670032003006,"Block 3006, Block Group 3, Census Tract 32, Fayette County, Kentucky",9,9,0
1000000US210670032003007,210670032003007,"Block 3007, Block Group 3, Census Tract 32, Fayette County, Kentucky",15,13,2
1000000US210670032003008,210670032003008,"Block 3008, Block Group 3, Census Tract 32, Fayette County, Kentucky",31,28,3
1000000US210670032003009,210670032003009,"Block 3009, Block Group 3, Census Tract 32, Fayette County, Kentucky",4,4,0
1000000US210670032003010,210670032003010,"Block 3010, Block Group 3, Census Tract 32, Fayette County, Kentucky",13,13,0
1000000US210670032003011,210670032003011,"Block 3011, Block Group 3, Census Tract 32, Fayette County, Kentucky",5,5,0
1000000US210670032003012,210670032003012,"Block 3012, Block Group 3, Census Tract 32, Fayette County, Kentucky",25,25,0
1000000US210670032003013,210670032003013,"Block 3013, Block Group 3, Census Tract 32, Fayette County, Kentucky",38,37,1
1000000US210670032003014,210670032003014,"Block 3014, Block Group 3, Census Tract 32, Fayette County, Kentucky",71,71,0
1000000US210670032003015,210670032003015,"Block 3015, Block Group 3, Census Tract 32, Fayette County, Kentucky",28,28,0
1000000US210670032003016,210670032003016,"Block 3016, Block Group 3, Census Tract 32, Fayette County, Kentucky",0,0,0
1000000US210670032003017,210670032003017,"Block 3017, Block Group 3, Census Tract 32, Fayette County, Kentucky",13,13,0
1000000US210670033001000,210670033001000,"Block 1000, Block Group 1, Census Tract 33, Fayette County, Kentucky",0,0,0
1000000US210670033001001,210670033001001,"Block 1001, Block Group 1, Census Tract 33, Fayette County, Kentucky",1,1,0
1000000US210670033001002,210670033001002,"Block 1002, Block Group 1, Census Tract 33, Fayette County, Kentucky",0,0,0
1000000US210670033001003,210670033001003,"Block 1003, Block Group 1, Census Tract 33, Fayette County, Kentucky",1,1,0
1000000US210670033001004,210670033001004,"Block 1004, Block Group 1, Census Tract 33, Fayette County, Kentucky",64,63,1
1000000US210670033001005,210670033001005,"Block 1005, Block Group 1, Census Tract 33, Fayette County, Kentucky",9,8,1
1000000US210670033001006,210670033001006,"Block 1006, Block Group 1, Census Tract 33, Fayette County, Kentucky",30,30,0
1000000US210670033001007,210670033001007,"Block 1007, Block Group 1, Census Tract 33, Fayette County, Kentucky",12,12,0
1000000US210670033001008,210670033001008,"Block 1008, Block Group 1, Census Tract 33, Fayette County, Kentucky",16,16,0
1000000US210670033001009,210670033001009,"Block 1009, Block Group 1, Census Tract 33, Fayette County, Kentucky",6,6,0
1000000US210670033001010,210670033001010,"Block 1010, Block Group 1, Census Tract 33, Fayette County, Kentucky",16,16,0
1000000US210670033001011,210670033001011,"Block 1011, Block Group 1, Census Tract 33, Fayette County, Kentucky",31,30,1
1000000US210670033001012,210670033001012,"Block 1012, Block Group 1, Census Tract 33, Fayette County, Kentucky",373,343,30
1000000US210670033001013,210670033001013,"Block 1013, Block Group 1, Census Tract 33, Fayette County, Kentucky",8,8,0
1000000US210670033001014,210670033001014,"Block 1014, Block Group 1, Census Tract 33, Fayette County, Kentucky",16,16,0
1000000US210670033001015,210670033001015,"Block 1015, Block Group 1, Census Tract 33, Fayette County, Kentucky",13,13,0
1000000US210670033001016,210670033001016,"Block 1016, Block Group 1, Census Tract 33, Fayette County, Kentucky",8,8,0
1000000US210670033001017,210670033001017,"Block 1017, Block Group 1, Census Tract 33, Fayette County, Kentucky",11,10,1
1000000US210670033001018,210670033001018,"Block 1018, Block Group 1, Census Tract 33, Fayette County, Kentucky",17,13,4
1000000US210670033001019,210670033001019,"Block 1019, Block Group 1, Census Tract 33, Fayette County, Kentucky",7,7,0
1000000US210670033001020,210670033001020,"Block 1020, Block Group 1, Census Tract 33, Fayette County, Kentucky",9,9,0
1000000US210670033001021,210670033001021,"Block 1021, Block Group 1, Census Tract 33, Fayette County, Kentucky",7,7,0
1000000US210670033001022,210670033001022,"Block 1022, Block Group 1, Census Tract 33, Fayette County, Kentucky",10,10,0
1000000US210670033001023,210670033001023,"Block 1023, Block Group 1, Census Tract 33, Fayette County, Kentucky",117,110,7
1000000US210670033001024,210670033001024,"Block 1024, Block Group 1, Census Tract 33, Fayette County, Kentucky",138,132,6
1000000US210670033001025,210670033001025,"Block 1025, Block Group 1, Census Tract 33, Fayette County, Kentucky",20,20,0
1000000US210670033001026,210670033001026,"Block 1026, Block Group 1, Census Tract 33, Fayette County, Kentucky",0,0,0
1000000US210670033001027,210670033001027,"Block 1027, Block Group 1, Census Tract 33, Fayette County, Kentucky",1,1,0
1000000US210670033001028,210670033001028,"Block 1028, Block Group 1, Census Tract 33, Fayette County, Kentucky",0,0,0
1000000US210670033001029,210670033001029,"Block 1029, Block Group 1, Census Tract 33, Fayette County, Kentucky",10,10,0
1000000US210670033001030,210670033001030,"Block 1030, Block Group 1, Census Tract 33, Fayette County, Kentucky",13,12,1
1000000US210670033001031,210670033001031,"Block 1031, Block Group 1, Census Tract 33, Fayette County, Kentucky",1,1,0
1000000US210670033001032,210670033001032,"Block 1032, Block Group 1, Census Tract 33, Fayette County, Kentucky",0,0,0
1000000US210670033001033,210670033001033,"Block 1033, Block Group 1, Census Tract 33, Fayette County, Kentucky",0,0,0
1000000US210670033001034,210670033001034,"Block 1034, Block Group 1, Census Tract 33, Fayette County, Kentucky",12,12,0
1000000US210670033001035,210670033001035,"Block 1035, Block Group 1, Census Tract 33, Fayette County, Kentucky",15,13,2
1000000US210670033001036,210670033001036,"Block 1036, Block Group 1, Census Tract 33, Fayette County, Kentucky",24,23,1
1000000US210670033001037,210670033001037,"Block 1037, Block Group 1, Census Tract 33, Fayette County, Kentucky",29,29,0
1000000US210670033001038,210670033001038,"Block 1038, Block Group 1, Census Tract 33, Fayette County, Kentucky",18,17,1
1000000US210670033001039,210670033001039,"Block 1039, Block Group 1, Census Tract 33, Fayette County, Kentucky",12,12,0
1000000US210670033001040,210670033001040,"Block 1040, Block Group 1, Census Tract 33, Fayette County, Kentucky",16,15,1
1000000US210670034021000,210670034021000,"Block 1000, Block Group 1, Census Tract 34.02, Fayette County, Kentucky",0,0,0
1000000US210670034021001,210670034021001,"Block 1001, Block Group 1, Census Tract 34.02, Fayette County, Kentucky",278,219,59
1000000US210670034021002,210670034021002,"Block 1002, Block Group 1, Census Tract 34.02, Fayette County, Kentucky",253,247,6
